https://schema.org/name,https://schema.org/abstract,https://schema.org/address,https://schema.org/telephone,https://schema.org/url,https://schema.org/email,http://www.w3.org/2003/01/geo/wgs84_pos#lat,http://www.w3.org/2003/01/geo/wgs84_pos#long,https://schema.org/busName,https://schema.org/category,https://schema.org/description
(9)紫式部公園（バス停：東側道路沿い）,毎年ご好評いただいているＧＷ観光地無料回遊バスが今年も運行致します。ＧＷ期に、市内各地で行われているイベントや、観光地を巡ります！ＧＷで賑わう越前市を巡るにはとっても便利ですので、是非ご利用ください。,越前市府中１丁目１－１,,http://welcome-echizenshi.jp/tourism_detail/gw-bus-2018/,,35.889112,136.157187,ＧＷ観光地回遊バス【運行日：５月４日・５日】,項目2内容,【北回り】11：34　【南回り】11：50
(9)紫式部公園（バス停：東側道路沿い）,毎年ご好評いただいているＧＷ観光地無料回遊バスが今年も運行致します。ＧＷ期に、市内各地で行われているイベントや、観光地を巡ります！ＧＷで賑わう越前市を巡るにはとっても便利ですので、是非ご利用ください。,越前市府中１丁目１－１,,http://welcome-echizenshi.jp/tourism_detail/gw-bus-2018/,,35.889112,136.157187,ＧＷ観光地回遊バス【運行日：５月４日・５日】,項目３,バス時刻第３便
(9)紫式部公園（バス停：東側道路沿い）,毎年ご好評いただいているＧＷ観光地無料回遊バスが今年も運行致します。ＧＷ期に、市内各地で行われているイベントや、観光地を巡ります！ＧＷで賑わう越前市を巡るにはとっても便利ですので、是非ご利用ください。,越前市府中１丁目１－１,,http://welcome-echizenshi.jp/tourism_detail/gw-bus-2018/,,35.889112,136.157187,ＧＷ観光地回遊バス【運行日：５月４日・５日】,項目3内容,【北回り】13：04　【南回り】13：20
(9)紫式部公園（バス停：東側道路沿い）,毎年ご好評いただいているＧＷ観光地無料回遊バスが今年も運行致します。ＧＷ期に、市内各地で行われているイベントや、観光地を巡ります！ＧＷで賑わう越前市を巡るにはとっても便利ですので、是非ご利用ください。,越前市府中１丁目１－１,,http://welcome-echizenshi.jp/tourism_detail/gw-bus-2018/,,35.889112,136.157187,ＧＷ観光地回遊バス【運行日：５月４日・５日】,項目４,バス時刻第４便
(9)紫式部公園（バス停：東側道路沿い）,毎年ご好評いただいているＧＷ観光地無料回遊バスが今年も運行致します。ＧＷ期に、市内各地で行われているイベントや、観光地を巡ります！ＧＷで賑わう越前市を巡るにはとっても便利ですので、是非ご利用ください。,越前市府中１丁目１－１,,http://welcome-echizenshi.jp/tourism_detail/gw-bus-2018/,,35.889112,136.157187,ＧＷ観光地回遊バス【運行日：５月４日・５日】,項目4内容,【北回り】14：34　【南回り】14：50
(9)紫式部公園（バス停：東側道路沿い）,毎年ご好評いただいているＧＷ観光地無料回遊バスが今年も運行致します。ＧＷ期に、市内各地で行われているイベントや、観光地を巡ります！ＧＷで賑わう越前市を巡るにはとっても便利ですので、是非ご利用ください。,越前市府中１丁目１－１,,http://welcome-echizenshi.jp/tourism_detail/gw-bus-2018/,,35.889112,136.157187,ＧＷ観光地回遊バス【運行日：５月４日・５日】,項目５,バス時刻第５便
(9)紫式部公園（バス停：東側道路沿い）,毎年ご好評いただいているＧＷ観光地無料回遊バスが今年も運行致します。ＧＷ期に、市内各地で行われているイベントや、観光地を巡ります！ＧＷで賑わう越前市を巡るにはとっても便利ですので、是非ご利用ください。,越前市府中１丁目１－１,,http://welcome-echizenshi.jp/tourism_detail/gw-bus-2018/,,35.889112,136.157187,ＧＷ観光地回遊バス【運行日：５月４日・５日】,項目5内容,【北回り】16：04　【南回り】16：20
(9)紫式部公園（バス停：東側道路沿い）,毎年ご好評いただいているＧＷ観光地無料回遊バスが今年も運行致します。ＧＷ期に、市内各地で行われているイベントや、観光地を巡ります！ＧＷで賑わう越前市を巡るにはとっても便利ですので、是非ご利用ください。,越前市府中１丁目１－１,,http://welcome-echizenshi.jp/tourism_detail/gw-bus-2018/,,35.889112,136.157187,ＧＷ観光地回遊バス【運行日：５月４日・５日】,項目６,バス時刻第６便
(9)紫式部公園（バス停：東側道路沿い）,毎年ご好評いただいているＧＷ観光地無料回遊バスが今年も運行致します。ＧＷ期に、市内各地で行われているイベントや、観光地を巡ります！ＧＷで賑わう越前市を巡るにはとっても便利ですので、是非ご利用ください。,越前市府中１丁目１－１,,http://welcome-echizenshi.jp/tourism_detail/gw-bus-2018/,,35.889112,136.157187,ＧＷ観光地回遊バス【運行日：５月４日・５日】,項目6内容,【北回り】17：34　【南回り】17：50
(9)紫式部公園（バス停：東側道路沿い）,毎年ご好評いただいているＧＷ観光地無料回遊バスが今年も運行致します。ＧＷ期に、市内各地で行われているイベントや、観光地を巡ります！ＧＷで賑わう越前市を巡るにはとっても便利ですので、是非ご利用ください。,越前市府中１丁目１－１,,http://welcome-echizenshi.jp/tourism_detail/gw-bus-2018/,,35.889112,136.157187,ＧＷ観光地回遊バス【運行日：５月４日・５日】,項目７,
(9)紫式部公園（バス停：東側道路沿い）,毎年ご好評いただいているＧＷ観光地無料回遊バスが今年も運行致します。ＧＷ期に、市内各地で行われているイベントや、観光地を巡ります！ＧＷで賑わう越前市を巡るにはとっても便利ですので、是非ご利用ください。,越前市府中１丁目１－１,,http://welcome-echizenshi.jp/tourism_detail/gw-bus-2018/,,35.889112,136.157187,ＧＷ観光地回遊バス【運行日：５月４日・５日】,項目7内容,
(10)武生中央公園（バス停：文化センター前）,毎年ご好評いただいているＧＷ観光地無料回遊バスが今年も運行致します。ＧＷ期に、市内各地で行われているイベントや、観光地を巡ります！ＧＷで賑わう越前市を巡るにはとっても便利ですので、是非ご利用ください。,越前市高瀬二丁目,,http://welcome-echizenshi.jp/tourism_detail/gw-bus-2018/,,35.899961,136.158935,ＧＷ観光地回遊バス【運行日：５月４日・５日】,項目１,バス時刻第１便
(10)武生中央公園（バス停：文化センター前）,毎年ご好評いただいているＧＷ観光地無料回遊バスが今年も運行致します。ＧＷ期に、市内各地で行われているイベントや、観光地を巡ります！ＧＷで賑わう越前市を巡るにはとっても便利ですので、是非ご利用ください。,越前市高瀬二丁目,,http://welcome-echizenshi.jp/tourism_detail/gw-bus-2018/,,35.899961,136.158935,ＧＷ観光地回遊バス【運行日：５月４日・５日】,項目1内容,【北回り】10：10　【南回り】10：28
(10)武生中央公園（バス停：文化センター前）,毎年ご好評いただいているＧＷ観光地無料回遊バスが今年も運行致します。ＧＷ期に、市内各地で行われているイベントや、観光地を巡ります！ＧＷで賑わう越前市を巡るにはとっても便利ですので、是非ご利用ください。,越前市高瀬二丁目,,http://welcome-echizenshi.jp/tourism_detail/gw-bus-2018/,,35.899961,136.158935,ＧＷ観光地回遊バス【運行日：５月４日・５日】,項目２,バス時刻第２便
(10)武生中央公園（バス停：文化センター前）,毎年ご好評いただいているＧＷ観光地無料回遊バスが今年も運行致します。ＧＷ期に、市内各地で行われているイベントや、観光地を巡ります！ＧＷで賑わう越前市を巡るにはとっても便利ですので、是非ご利用ください。,越前市高瀬二丁目,,http://welcome-echizenshi.jp/tourism_detail/gw-bus-2018/,,35.899961,136.158935,ＧＷ観光地回遊バス【運行日：５月４日・５日】,項目2内容,【北回り】11：40　【南回り】11：58
(10)武生中央公園（バス停：文化センター前）,毎年ご好評いただいているＧＷ観光地無料回遊バスが今年も運行致します。ＧＷ期に、市内各地で行われているイベントや、観光地を巡ります！ＧＷで賑わう越前市を巡るにはとっても便利ですので、是非ご利用ください。,越前市高瀬二丁目,,http://welcome-echizenshi.jp/tourism_detail/gw-bus-2018/,,35.899961,136.158935,ＧＷ観光地回遊バス【運行日：５月４日・５日】,項目３,バス時刻第３便
(10)武生中央公園（バス停：文化センター前）,毎年ご好評いただいているＧＷ観光地無料回遊バスが今年も運行致します。ＧＷ期に、市内各地で行われているイベントや、観光地を巡ります！ＧＷで賑わう越前市を巡るにはとっても便利ですので、是非ご利用ください。,越前市高瀬二丁目,,http://welcome-echizenshi.jp/tourism_detail/gw-bus-2018/,,35.899961,136.158935,ＧＷ観光地回遊バス【運行日：５月４日・５日】,項目3内容,【北回り】13：10　【南回り】13：28
(10)武生中央公園（バス停：文化センター前）,毎年ご好評いただいているＧＷ観光地無料回遊バスが今年も運行致します。ＧＷ期に、市内各地で行われているイベントや、観光地を巡ります！ＧＷで賑わう越前市を巡るにはとっても便利ですので、是非ご利用ください。,越前市高瀬二丁目,,http://welcome-echizenshi.jp/tourism_detail/gw-bus-2018/,,35.899961,136.158935,ＧＷ観光地回遊バス【運行日：５月４日・５日】,項目４,バス時刻第４便
(10)武生中央公園（バス停：文化センター前）,毎年ご好評いただいているＧＷ観光地無料回遊バスが今年も運行致します。ＧＷ期に、市内各地で行われているイベントや、観光地を巡ります！ＧＷで賑わう越前市を巡るにはとっても便利ですので、是非ご利用ください。,越前市高瀬二丁目,,http://welcome-echizenshi.jp/tourism_detail/gw-bus-2018/,,35.899961,136.158935,ＧＷ観光地回遊バス【運行日：５月４日・５日】,項目4内容,【北回り】14：40　【南回り】14：58
(10)武生中央公園（バス停：文化センター前）,毎年ご好評いただいているＧＷ観光地無料回遊バスが今年も運行致します。ＧＷ期に、市内各地で行われているイベントや、観光地を巡ります！ＧＷで賑わう越前市を巡るにはとっても便利ですので、是非ご利用ください。,越前市高瀬二丁目,,http://welcome-echizenshi.jp/tourism_detail/gw-bus-2018/,,35.899961,136.158935,ＧＷ観光地回遊バス【運行日：５月４日・５日】,項目５,バス時刻第５便
(10)武生中央公園（バス停：文化センター前）,毎年ご好評いただいているＧＷ観光地無料回遊バスが今年も運行致します。ＧＷ期に、市内各地で行われているイベントや、観光地を巡ります！ＧＷで賑わう越前市を巡るにはとっても便利ですので、是非ご利用ください。,越前市高瀬二丁目,,http://welcome-echizenshi.jp/tourism_detail/gw-bus-2018/,,35.899961,136.158935,ＧＷ観光地回遊バス【運行日：５月４日・５日】,項目5内容,【北回り】16：10　【南回り】16：28
(10)武生中央公園（バス停：文化センター前）,毎年ご好評いただいているＧＷ観光地無料回遊バスが今年も運行致します。ＧＷ期に、市内各地で行われているイベントや、観光地を巡ります！ＧＷで賑わう越前市を巡るにはとっても便利ですので、是非ご利用ください。,越前市高瀬二丁目,,http://welcome-echizenshi.jp/tourism_detail/gw-bus-2018/,,35.899961,136.158935,ＧＷ観光地回遊バス【運行日：５月４日・５日】,項目６,バス時刻第６便
(10)武生中央公園（バス停：文化センター前）,毎年ご好評いただいているＧＷ観光地無料回遊バスが今年も運行致します。ＧＷ期に、市内各地で行われているイベントや、観光地を巡ります！ＧＷで賑わう越前市を巡るにはとっても便利ですので、是非ご利用ください。,越前市高瀬二丁目,,http://welcome-echizenshi.jp/tourism_detail/gw-bus-2018/,,35.899961,136.158935,ＧＷ観光地回遊バス【運行日：５月４日・５日】,項目6内容,【北回り】17：40　【南回り】17：58
(10)武生中央公園（バス停：文化センター前）,毎年ご好評いただいているＧＷ観光地無料回遊バスが今年も運行致します。ＧＷ期に、市内各地で行われているイベントや、観光地を巡ります！ＧＷで賑わう越前市を巡るにはとっても便利ですので、是非ご利用ください。,越前市高瀬二丁目,,http://welcome-echizenshi.jp/tourism_detail/gw-bus-2018/,,35.899961,136.158935,ＧＷ観光地回遊バス【運行日：５月４日・５日】,項目７,
(10)武生中央公園（バス停：文化センター前）,毎年ご好評いただいているＧＷ観光地無料回遊バスが今年も運行致します。ＧＷ期に、市内各地で行われているイベントや、観光地を巡ります！ＧＷで賑わう越前市を巡るにはとっても便利ですので、是非ご利用ください。,越前市高瀬二丁目,,http://welcome-echizenshi.jp/tourism_detail/gw-bus-2018/,,35.899961,136.158935,ＧＷ観光地回遊バス【運行日：５月４日・５日】,項目7内容,
(11)タンス町通り（バス停：中村病院前）,毎年ご好評いただいているＧＷ観光地無料回遊バスが今年も運行致します。ＧＷ期に、市内各地で行われているイベントや、観光地を巡ります！ＧＷで賑わう越前市を巡るにはとっても便利ですので、是非ご利用ください。,越前市元町６,,http://welcome-echizenshi.jp/tourism_detail/gw-bus-2018/,,35.900239,136.166158,ＧＷ観光地回遊バス【運行日：５月４日・５日】,項目１,バス時刻第１便
(11)タンス町通り（バス停：中村病院前）,毎年ご好評いただいているＧＷ観光地無料回遊バスが今年も運行致します。ＧＷ期に、市内各地で行われているイベントや、観光地を巡ります！ＧＷで賑わう越前市を巡るにはとっても便利ですので、是非ご利用ください。,越前市元町６,,http://welcome-echizenshi.jp/tourism_detail/gw-bus-2018/,,35.900239,136.166158,ＧＷ観光地回遊バス【運行日：５月４日・５日】,項目1内容,【北回り】10：17　【南回り】10：34
(11)タンス町通り（バス停：中村病院前）,毎年ご好評いただいているＧＷ観光地無料回遊バスが今年も運行致します。ＧＷ期に、市内各地で行われているイベントや、観光地を巡ります！ＧＷで賑わう越前市を巡るにはとっても便利ですので、是非ご利用ください。,越前市元町６,,http://welcome-echizenshi.jp/tourism_detail/gw-bus-2018/,,35.900239,136.166158,ＧＷ観光地回遊バス【運行日：５月４日・５日】,項目２,バス時刻第２便
(11)タンス町通り（バス停：中村病院前）,毎年ご好評いただいているＧＷ観光地無料回遊バスが今年も運行致します。ＧＷ期に、市内各地で行われているイベントや、観光地を巡ります！ＧＷで賑わう越前市を巡るにはとっても便利ですので、是非ご利用ください。,越前市元町６,,http://welcome-echizenshi.jp/tourism_detail/gw-bus-2018/,,35.900239,136.166158,ＧＷ観光地回遊バス【運行日：５月４日・５日】,項目2内容,【北回り】11：47　【南回り】12：04
(11)タンス町通り（バス停：中村病院前）,毎年ご好評いただいているＧＷ観光地無料回遊バスが今年も運行致します。ＧＷ期に、市内各地で行われているイベントや、観光地を巡ります！ＧＷで賑わう越前市を巡るにはとっても便利ですので、是非ご利用ください。,越前市元町６,,http://welcome-echizenshi.jp/tourism_detail/gw-bus-2018/,,35.900239,136.166158,ＧＷ観光地回遊バス【運行日：５月４日・５日】,項目３,バス時刻第３便
(11)タンス町通り（バス停：中村病院前）,毎年ご好評いただいているＧＷ観光地無料回遊バスが今年も運行致します。ＧＷ期に、市内各地で行われているイベントや、観光地を巡ります！ＧＷで賑わう越前市を巡るにはとっても便利ですので、是非ご利用ください。,越前市元町６,,http://welcome-echizenshi.jp/tourism_detail/gw-bus-2018/,,35.900239,136.166158,ＧＷ観光地回遊バス【運行日：５月４日・５日】,項目3内容,【北回り】13：17　【南回り】13：34
(11)タンス町通り（バス停：中村病院前）,毎年ご好評いただいているＧＷ観光地無料回遊バスが今年も運行致します。ＧＷ期に、市内各地で行われているイベントや、観光地を巡ります！ＧＷで賑わう越前市を巡るにはとっても便利ですので、是非ご利用ください。,越前市元町６,,http://welcome-echizenshi.jp/tourism_detail/gw-bus-2018/,,35.900239,136.166158,ＧＷ観光地回遊バス【運行日：５月４日・５日】,項目４,バス時刻第４便
(11)タンス町通り（バス停：中村病院前）,毎年ご好評いただいているＧＷ観光地無料回遊バスが今年も運行致します。ＧＷ期に、市内各地で行われているイベントや、観光地を巡ります！ＧＷで賑わう越前市を巡るにはとっても便利ですので、是非ご利用ください。,越前市元町６,,http://welcome-echizenshi.jp/tourism_detail/gw-bus-2018/,,35.900239,136.166158,ＧＷ観光地回遊バス【運行日：５月４日・５日】,項目4内容,【北回り】14：47　【南回り】15：04
(11)タンス町通り（バス停：中村病院前）,毎年ご好評いただいているＧＷ観光地無料回遊バスが今年も運行致します。ＧＷ期に、市内各地で行われているイベントや、観光地を巡ります！ＧＷで賑わう越前市を巡るにはとっても便利ですので、是非ご利用ください。,越前市元町６,,http://welcome-echizenshi.jp/tourism_detail/gw-bus-2018/,,35.900239,136.166158,ＧＷ観光地回遊バス【運行日：５月４日・５日】,項目５,バス時刻第５便
(11)タンス町通り（バス停：中村病院前）,毎年ご好評いただいているＧＷ観光地無料回遊バスが今年も運行致します。ＧＷ期に、市内各地で行われているイベントや、観光地を巡ります！ＧＷで賑わう越前市を巡るにはとっても便利ですので、是非ご利用ください。,越前市元町６,,http://welcome-echizenshi.jp/tourism_detail/gw-bus-2018/,,35.900239,136.166158,ＧＷ観光地回遊バス【運行日：５月４日・５日】,項目5内容,【北回り】16：17　【南回り】16：34
(11)タンス町通り（バス停：中村病院前）,毎年ご好評いただいているＧＷ観光地無料回遊バスが今年も運行致します。ＧＷ期に、市内各地で行われているイベントや、観光地を巡ります！ＧＷで賑わう越前市を巡るにはとっても便利ですので、是非ご利用ください。,越前市元町６,,http://welcome-echizenshi.jp/tourism_detail/gw-bus-2018/,,35.900239,136.166158,ＧＷ観光地回遊バス【運行日：５月４日・５日】,項目６,バス時刻第６便
(11)タンス町通り（バス停：中村病院前）,毎年ご好評いただいているＧＷ観光地無料回遊バスが今年も運行致します。ＧＷ期に、市内各地で行われているイベントや、観光地を巡ります！ＧＷで賑わう越前市を巡るにはとっても便利ですので、是非ご利用ください。,越前市元町６,,http://welcome-echizenshi.jp/tourism_detail/gw-bus-2018/,,35.900239,136.166158,ＧＷ観光地回遊バス【運行日：５月４日・５日】,項目6内容,【北回り】17：47　【南回り】18：04
(11)タンス町通り（バス停：中村病院前）,毎年ご好評いただいているＧＷ観光地無料回遊バスが今年も運行致します。ＧＷ期に、市内各地で行われているイベントや、観光地を巡ります！ＧＷで賑わう越前市を巡るにはとっても便利ですので、是非ご利用ください。,越前市元町６,,http://welcome-echizenshi.jp/tourism_detail/gw-bus-2018/,,35.900239,136.166158,ＧＷ観光地回遊バス【運行日：５月４日・５日】,項目７,
(11)タンス町通り（バス停：中村病院前）,毎年ご好評いただいているＧＷ観光地無料回遊バスが今年も運行致します。ＧＷ期に、市内各地で行われているイベントや、観光地を巡ります！ＧＷで賑わう越前市を巡るにはとっても便利ですので、是非ご利用ください。,越前市元町６,,http://welcome-echizenshi.jp/tourism_detail/gw-bus-2018/,,35.900239,136.166158,ＧＷ観光地回遊バス【運行日：５月４日・５日】,項目7内容,
